Date,AAPL,Bitcoin,GOOGL,MSFT,VNINDEX,AverageTotal,Average(Bitcoin Excluded),VNINDEXvsAAPL,VNINDEXvsBitcoin,VNINDEXvsGOOGL,VNINDEXvsMSFT,VNINDEX Price (VND),VNINDEXPriceUSD,MSFTPrice,GOOGLPrice,BitcoinPrice,AAPLPrice
5/19/2014,0.0117,-0.0139,0.0201,-0.002,0.0067,0.00452,0.009125,46.1,468.41,51.45,64.26,533.04,24.51,39.75,26.94,443.9,21.59
5/16/2014,0.0147,0.0123,-0.0019,0.0058,0.0104,0.00826,0.00725,45.68,477.94,50.75,64.17,529.49,24.34,39.83,26.41,453.6,21.34
5/15/2014,-0.0085,0.0124,-0.0097,-0.0159,-0.0103,-0.0064,-0.0111,45.12,472.19,50.55,63.69,524.05,24.09,39.6,26.46,448.1,21.03
5/14/2014,0,0.0201,-0.0133,-0.0045,0.0304,0.00654,0.00315,45.56,466.95,51.07,64.59,529.53,24.35,40.24,26.72,442.6,21.21
5/13/2014,0.0019,-0.0098,0.0059,0.0113,-0.0061,0.00064,0.00325,44.84,457.53,50.71,64.05,513.91,23.63,40.42,27.08,433.9,21.21
5/12/2014,0.0124,0.0115,0.0224,0.0109,-0.0468,0.00208,-0.000275,44.94,461.97,50.69,63.74,517.05,23.77,39.97,26.92,438.2,21.17
5/9/2014,-0.0043,0.0098,0.0123,-0.0025,0.0292,0.0089,0.008675,45.85,470.44,51.27,64.48,542.46,24.94,39.54,26.33,445.5,20.91
5/8/2014,-0.0071,-0.0122,0.0042,0.0056,-0.0587,-0.01364,-0.014,45.23,465.33,50.24,63.87,527.09,24.23,39.64,26.01,441.1,21
5/7/2014,-0.0038,0.0332,-0.0088,0.0092,0.0088,0.00772,0.00135,46.9,472.25,51.65,65.17,559.97,25.75,39.42,25.9,446.5,21.15
5/6/2014,-0.0107,0.0031,-0.0239,-0.0094,-0.0172,-0.01162,-0.0153,46.75,457.72,51.65,64.58,555.11,25.52,39.06,26.13,432.2,21.23
5/5/2014,0.0142,-0.0119,0.003,-0.0066,-0.0228,-0.00482,-0.00305,47.43,456.87,52.74,65.40,564.85,25.97,39.43,26.77,430.9,21.46
4/29/2014,-0.0033,0.0095,0.0256,-0.0088,0.0086,0.00632,0.005525,47.72,472.67,53.39,67.08,578.00,26.57,40.51,26.82,446.1,21.15
4/28/2014,0.0387,-0.0028,-0.0004,0.0241,-0.0101,0.0099,0.013075,47.57,468.25,52.50,67.22,573.10,26.35,40.87,26.15,441.9,21.22
4/25/2014,0.0074,-0.0716,-0.021,0.0013,0.0148,-0.01382,0.000625,47.05,491.12,52.78,66.53,578.92,26.62,39.91,26.16,464.5,20.43
4/24/2014,0.0822,0.0267,-0.006,0.0043,0.0019,0.02182,0.0206,46.51,526.53,52.95,66.09,570.46,26.23,39.86,26.72,500.3,20.28
4/23/2014,-0.0132,-0.0013,-0.0143,-0.0075,-0.0009,-0.00744,-0.008975,44.92,513.48,53.06,65.87,569.36,26.18,39.69,26.88,487.3,18.74
4/22/2014,0.0011,-0.0146,0.0111,0.0013,0.021,0.00398,0.008625,45.19,514.10,53.47,66.19,569.87,26.2,39.99,27.27,487.9,18.99
4/21/2014,0.0117,-0.0067,-0.0074,-0.0017,-0.0127,-0.00336,-0.002525,44.63,520.86,52.63,65.60,558.14,25.66,39.94,26.97,495.2,18.97
4/17/2014,0.0113,-0.0651,-0.0365,-0.0097,0.0105,-0.0179,-0.0061,45.43,528.68,53.85,66.69,580.31,26.68,40.01,27.17,502,18.75
4/16/2014,0.0022,0.02,0.0281,0.0164,-0.0201,0.00932,0.00665,44.94,563.40,54.60,66.80,574.29,26.4,40.4,28.2,537,18.54
4/15/2014,-0.007,0.1004,0.0062,0.0145,-0.0168,0.01946,-0.000775,45.45,553.35,54.38,66.70,586.09,26.95,39.75,27.43,526.4,18.5
4/14/2014,0.0038,0.1188,0.0138,-0.0008,-0.0074,0.02564,0.00235,46.04,505.81,54.67,66.59,596.11,27.41,39.18,27.26,478.4,18.63
4/11/2014,-0.0075,0.1313,-0.0161,-0.0038,-0.0013,0.02052,-0.007175,46.17,462.71,54.50,66.82,600.57,27.61,39.21,26.89,435.1,18.56
4/10/2014,-0.0127,-0.159,-0.036,-0.0274,-0.0032,-0.04766,-0.019825,46.35,412.25,54.98,67.01,601.33,27.65,39.36,27.33,384.6,18.7
4/8/2014,-0.0005,0.009,0.0314,0.0005,0.0045,0.00898,0.008975,46.43,494.34,55.62,67.56,603.25,27.74,39.82,27.88,466.6,18.69
4/7/2014,-0.0153,0.0147,-0.0084,-0.0018,0.0127,0.00038,-0.0032,46.31,490.01,54.64,67.41,600.57,27.61,39.8,27.03,462.4,18.7
4/4/2014,-0.013,0.0185,-0.0459,-0.0278,0.0061,-0.01242,-0.02015,46.26,471.67,54.53,67.14,593.04,27.27,39.87,27.26,444.4,18.99
4/3/2014,-0.0072,0.0281,0.0056,-0.0082,0.0134,0.00634,0.0009,46.34,463.40,55.67,68.11,589.44,27.1,41.01,28.57,436.3,19.24
4/2/2014,0.0021,-0.0843,0.0004,-0.0017,-0.0037,-0.01744,-0.000725,46.12,451.14,55.15,68.09,581.67,26.74,41.35,28.41,424.4,19.38
4/1/2014,0.0089,0.0423,0.0183,0.0105,-0.0131,0.01338,0.00615,46.18,490.34,55.24,68.26,583.85,26.84,41.42,28.4,463.5,19.34
3/31/2014,0,-0.0051,-0.005,0.0171,-0.0046,0.00048,0.001875,46.37,471.90,55.09,68.19,591.57,27.2,40.99,27.89,444.7,19.17
3/28/2014,-0.001,0.0481,0.0054,0.0239,0.007,0.01668,0.008825,46.49,509.92,55.35,67.62,594.29,27.32,40.3,28.03,482.6,19.17
3/27/2014,-0.0047,-0.1813,-0.0159,-0.0108,0.0035,-0.04184,-0.006975,46.32,487.63,55.01,66.49,590.14,27.13,39.36,27.88,460.5,19.19
3/26/2014,-0.0092,-0.0008,-0.0231,-0.0136,-0.0229,-0.01392,-0.0172,46.32,589.54,55.37,66.83,588.06,27.04,39.79,28.33,562.5,19.28
3/25/2014,0.0104,-0.0082,0.0007,-0.004,-0.0094,-0.0021,-0.000575,47.13,590.57,56.67,68.01,601.85,27.67,40.34,29,562.9,19.46
3/24/2014,0.0121,0.0298,-0.0209,0.0085,0.0096,0.00782,0.002325,47.19,595.53,56.91,68.43,607.55,27.93,40.5,28.98,567.6,19.26
3/21/2014,0.0079,-0.029,-0.012,-0.0042,0.0025,-0.00696,-0.00145,46.7,577.27,57.27,67.83,601.75,27.67,40.16,29.6,549.6,19.03
3/20/2014,-0.0047,-0.0487,-0.0017,0.027,-0.0088,-0.00738,0.00295,46.48,593.60,57.56,67.93,600.26,27.6,40.33,29.96,566,18.88
3/19/2014,-0.0005,-0.0066,-0.0099,-0.0071,0.0096,-0.0029,-0.001975,46.81,622.84,57.85,67.11,605.59,27.84,39.27,30.01,595,18.97
3/18/2014,0.009,-0.0123,0.0161,0.0394,-0.0008,0.01028,0.015925,46.56,626.48,57.89,67.13,599.85,27.58,39.55,30.31,598.9,18.98
3/17/2014,0.0037,-0.0206,0.0164,0.0093,0.0059,0.00294,0.008825,46.41,634.00,57.43,65.65,600.36,27.6,38.05,29.83,606.4,18.81
3/14/2014,-0.0111,-0.0176,-0.0138,-0.005,0.0027,-0.00896,-0.0068,46.18,641.44,56.79,65.14,596.83,27.44,37.7,29.35,614,18.74
3/13/2014,-0.011,0.0091,-0.0149,-0.0099,0.0088,-0.00358,-0.00675,46.32,652.37,57.13,65.26,595.22,27.37,37.89,29.76,625,18.95
3/12/2014,0.0005,0.0176,0.006,0.0066,0.0026,0.00666,0.003925,46.29,646.53,57.34,65.40,590.02,27.13,38.27,30.21,619.4,19.16
3/11/2014,0.01,-0.007,-0.0096,0.0053,0.0082,0.00138,0.003475,46.21,635.76,57.09,65.08,588.50,27.06,38.02,30.03,608.7,19.15
3/10/2014,0.0011,-0.0225,-0.0026,-0.0021,0.0068,-0.00386,0.0008,45.8,639.84,57.16,64.66,583.69,26.84,37.82,30.32,613,18.96
3/7/2014,-0.0011,-0.0486,-0.0039,-0.0066,0.0021,-0.01162,-0.002375,45.6,643.36,57.06,64.56,579.75,26.66,37.9,30.4,616.7,18.94
3/6/2014,-0.0026,-0.0153,0.001,0.001,0.0063,-0.00192,0.001425,45.56,674.90,57.12,64.75,578.56,26.6,38.15,30.52,648.3,18.96
3/5/2014,0.0021,-0.0054,0.003,-0.0078,0.0087,0.00012,0.0015,45.44,684.73,56.92,64.54,574.94,26.43,38.11,30.49,658.3,19.01
3/4/2014,0.0064,-0.0005,0.01,0.0167,-0.0059,0.00534,0.0068,45.18,688.01,56.61,64.62,569.97,26.21,38.41,30.4,661.8,18.97
3/3/2014,0.0032,0.216,-0.0105,-0.0138,-0.0223,0.03452,-0.01085,45.21,688.56,56.46,64.14,573.38,26.36,37.78,30.1,662.2,18.85
2/28/2014,-0.0032,-0.0378,-0.0029,0.0119,0.0029,-0.00582,0.002175,45.75,600.86,57.38,65.27,586.48,26.96,38.31,30.42,573.9,18.79
2/27/2014,0.02,0.0056,-0.0007,0.0104,-0.0085,0.00536,0.0053,45.74,623.39,57.40,64.75,584.79,26.89,37.86,30.51,596.5,18.85
2/25/2014,-0.0106,-0.2197,0.0063,-0.004,0.0167,-0.04226,0.0021,45.59,162.75,57.48,64.49,586.20,26.95,37.54,30.53,135.8,18.64
2/24/2014,0.0043,-0.439,0.0073,-0.0076,0.0105,-0.0849,0.003625,45.35,200.51,56.85,64.20,576.58,26.51,37.69,30.34,174,18.84
2/21/2014,-0.0111,-0.0032,-0.0003,0.0061,-0.0008,-0.00186,-0.001525,44.99,137.83,56.35,64.21,570.57,26.23,37.98,30.12,111.6,18.76
2/20/2014,-0.0115,-0.5721,0.0013,0.0064,-0.0122,-0.11762,-0.004,45.22,138.15,56.38,64.00,571.04,26.25,37.75,30.13,111.9,18.97
2/19/2014,-0.0159,-0.1103,-0.0069,0.0024,0.0062,-0.0249,-0.00355,45.77,288.08,56.67,64.09,578.12,26.58,37.51,30.09,261.5,19.19
2/18/2014,0.0036,0.0796,0.0066,-0.0053,0.0076,0.01842,0.003125,45.92,320.42,56.72,63.84,574.56,26.42,37.42,30.3,294,19.5
2/14/2014,-0.0005,-0.0526,0.0023,0.0003,0.0036,-0.00938,0.001425,45.74,454.01,56.41,63.93,572.22,26.31,37.62,30.1,427.7,19.43
2/13/2014,0.0157,-0.15,0.0111,0.0037,0.0105,-0.0218,0.01025,45.66,477.62,56.25,63.83,570.18,26.22,37.61,30.03,451.4,19.44
2/12/2014,0,-0.0826,-0.0027,0.0081,0.0187,-0.0117,0.006025,45.08,557.04,55.64,63.41,564.25,25.94,37.47,29.7,531.1,19.14
2/11/2014,0.0132,-0.0063,0.0147,0.0101,-0.0036,0.00562,0.0086,44.61,604.47,55.25,62.64,553.90,25.47,37.17,29.78,579,19.14
2/10/2014,0.0178,-0.1167,-0.0037,0.0066,0.0112,-0.01696,0.007975,44.45,608.16,54.91,62.36,555.90,25.56,36.8,29.35,582.6,18.89
2/7/2014,0.0142,-0.1607,0.0148,0.0105,-0.0089,-0.02602,0.00765,43.84,720.98,54.74,61.84,549.76,25.28,36.56,29.46,695.7,18.56
2/6/2014,-0.0005,-0.0836,0.0147,0.0101,-0.0033,-0.01252,0.00525,43.8,854.40,54.53,61.68,554.68,25.5,36.18,29.03,828.9,18.3
1/27/2014,0.0082,-0.063,-0.0199,-0.0209,-0.0066,-0.02044,-0.0098,45.25,969.09,53.15,61.62,556.52,25.59,36.03,27.56,943.5,19.66
1/24/2014,-0.0181,-0.0292,-0.0313,0.0208,0.012,-0.00916,-0.00415,45.26,942.26,53.88,62.56,560.19,25.76,36.8,28.12,916.5,19.5
1/23/2014,0.0081,-0.0071,-0.0041,0.0033,0.003,0.00064,0.002575,45.31,969.65,54.48,61.50,553.55,25.45,36.05,29.03,944.2,19.86
1/22/2014,0.0046,-0.0117,0.001,-0.0066,-0.0143,-0.0054,-0.003825,45.08,976.38,54.53,61.31,551.92,25.38,35.93,29.15,951,19.7
1/21/2014,0.0155,0.0065,0.0115,-0.0058,0.0113,0.0078,0.008125,45.35,987.94,54.86,61.91,559.91,25.74,36.17,29.12,962.2,19.61
1/17/2014,-0.0243,-0.0212,-0.0048,-0.0138,0.0188,-0.00906,-0.006025,44.3,919.19,53.78,61.37,543.59,24.99,36.38,28.79,894.2,19.31
1/16/2014,-0.006,-0.0295,0.0066,0.0035,0.013,-0.00248,0.004275,44.32,938.03,53.46,61.42,533.54,24.53,36.89,28.93,913.5,19.79
1/15/2014,0.0205,0.0239,-0.0007,0.0274,0.0084,0.0159,0.0139,44.13,965.42,52.96,60.98,526.68,24.22,36.76,28.74,941.2,19.91
1/14/2014,0.0199,-0.0039,0.0235,0.0229,0.0023,0.01294,0.01715,43.52,943.31,52.77,59.79,522.31,24.01,35.78,28.76,919.3,19.51
1/13/2014,0.0053,-0.018,-0.0064,-0.0294,0.0042,-0.00886,-0.006575,43.09,946.86,52.06,58.94,521.11,23.96,34.98,28.1,922.9,19.13
1/10/2014,-0.0068,0.0222,0,0.0144,0.0038,0.00672,0.00285,42.89,981.66,52.14,59.90,518.94,23.86,36.04,28.28,957.8,19.03
1/9/2014,-0.0129,-0.002,-0.0098,-0.0064,0.006,-0.00502,-0.005775,42.93,960.77,52.05,59.30,516.98,23.77,35.53,28.28,937,19.16
1/8/2014,0.0062,0.067,0.0021,-0.0179,0.0074,0.01296,-0.00055,43.04,962.43,52.19,59.39,513.90,23.63,35.76,28.56,938.8,19.41
1/7/2014,-0.0072,-0.1311,0.0193,0.0077,0.002,-0.02186,0.00545,42.74,903.35,51.95,59.86,510.12,23.45,36.41,28.5,879.9,19.29
1/6/2014,0.0057,-0.0021,0.0112,-0.0211,0.0074,0.00022,0.0008,42.84,1036.11,51.37,59.54,509.10,23.41,36.13,27.96,1012.7,19.43
1/3/2014,-0.0218,0.0319,-0.0072,-0.0067,0.0017,-0.00042,-0.0085,42.56,907.54,50.89,60.15,505.37,23.24,36.91,27.65,884.3,19.32
1/2/2014,-0.0145,0.0502,-0.0068,-0.0067,-0.0002,0.0044,-0.00705,42.95,880.10,51.05,60.36,504.51,23.2,37.16,27.85,856.9,19.75
12/31/2013,0.0121,0.0014,0.0101,0.0032,0.0086,0.00708,0.0085,43.24,829.10,51.24,60.61,504.63,23.2,37.41,28.04,805.9,20.04
12/30/2013,-0.01,0.0253,-0.0082,0,-0.012,-0.00098,-0.00755,42.8,827.80,50.76,60.29,500.35,23,37.29,27.76,804.8,19.8
12/27/2013,-0.007,0.0013,0.0011,-0.004,-0.0003,-0.00178,-0.00255,43.28,826.28,51.27,60.57,506.41,23.28,37.29,27.99,803,20
12/26/2013,-0.0064,0.1339,0.005,0.0097,0.0042,0.02928,0.003125,43.43,825.29,51.25,60.73,506.55,23.29,37.44,27.96,802,20.14
12/24/2013,-0.0044,-0.0147,-0.0029,0.0126,-0.006,-0.00308,-0.000175,43.52,726.05,51.07,60.33,505.62,23.25,37.08,27.82,702.8,20.27
12/23/2013,0.0382,0.1153,0.0131,-0.0049,0.0084,0.03402,0.0137,43.75,736.59,51.29,60.01,508.68,23.39,36.62,27.9,713.2,20.36
12/20/2013,0.0087,-0.112,0.0132,0.0152,-0.0036,-0.0157,0.008375,42.8,673.19,50.73,59.99,504.45,23.19,36.8,27.54,650,19.61
12/19/2013,-0.0117,0.353,0.0011,-0.009,0.002,0.06708,-0.0044,42.72,755.28,50.46,59.53,506.28,23.28,36.25,27.18,732,19.44
12/18/2013,-0.0076,-0.2434,0.0142,0.0016,-0.0008,-0.0472,0.00185,42.9,564.23,50.38,59.81,505.25,23.23,36.58,27.15,541,19.67
12/17/2013,-0.0045,-0.0592,-0.003,-0.0098,0.0072,-0.01386,-0.002525,43.07,738.25,50.02,59.77,505.67,23.25,36.52,26.77,715,19.82
12/16/2013,0.0056,-0.1739,0.0113,0.0052,-0.0079,-0.03194,0.00355,42.99,782.98,49.93,59.96,502.04,23.08,36.88,26.85,759.9,19.91
12/13/2013,-0.011,0.0409,-0.0082,-0.0142,-0.0017,0.00116,-0.008775,43.07,960.07,49.82,59.96,506.06,23.27,36.69,26.55,936.8,19.8
12/12/2013,-0.0015,-0.0217,-0.007,-0.0104,0.0032,-0.00748,-0.003925,43.33,923.31,50.08,60.53,506.92,23.31,37.22,26.77,900,20.02
12/11/2013,-0.0074,-0.1101,-0.0066,-0.0131,-0.0123,-0.0299,-0.00985,43.28,943.13,50.19,60.84,505.31,23.23,37.61,26.96,919.9,20.05
12/10/2013,-0.0015,0.1249,0.0059,-0.0152,0.0007,0.02296,-0.002525,43.72,1057.22,50.66,61.63,511.60,23.52,38.11,27.14,1033.7,20.2
12/9/2013,0.0115,0.143,0.0078,0.0089,0.0022,0.03468,0.0076,43.73,942.50,50.48,62.20,511.23,23.5,38.7,26.98,919,20.23
12/6/2013,-0.0138,-0.2362,0.0117,0.0095,0.0002,-0.04572,0.0019,43.45,868.45,50.22,61.81,510.12,23.45,38.36,26.77,845,20
12/5/2013,0.005,-0.106,-0.0008,-0.0241,-0.0017,-0.02552,-0.0054,43.73,1129.75,49.91,61.45,510.03,23.45,38,26.46,1106.3,20.28
12/4/2013,-0.0025,0.0716,0.0046,0.0164,-0.0014,0.01774,0.004275,43.67,1261.09,49.97,62.43,510.88,23.49,38.94,26.48,1237.6,20.18
12/3/2013,0.0274,0.0532,-0.0011,-0.0036,0.0061,0.0164,0.0072,43.75,1178.42,49.88,61.83,511.62,23.52,38.31,26.36,1154.9,20.23
12/2/2013,-0.0086,0.0918,-0.0049,0.0084,0.0015,0.01764,-0.0009,43.07,1119.98,49.77,61.83,508.53,23.38,38.45,26.39,1096.6,19.69
11/29/2013,0.0185,0.0958,-0.003,0.0141,0.0001,0.0251,0.007425,43.21,1230.25,49.87,61.48,507.78,23.35,38.13,26.52,1206.9,19.86
11/27/2013,0.0236,0.1133,0.0042,0.0067,-0.0014,0.02928,0.008275,42.88,1103.28,49.98,60.98,508.43,23.38,37.6,26.6,1079.9,19.5
11/26/2013,0.0187,0.1686,0.0122,-0.0077,0.0053,0.03942,0.007125,42.46,993.41,49.90,60.76,509.16,23.41,37.35,26.49,970,19.05
11/25/2013,0.0075,0.044,0.0136,0.0019,0.0016,0.01372,0.00615,41.99,853.29,49.46,60.93,506.46,23.29,37.64,26.17,830,18.7
11/22/2013,-0.0027,0.0485,-0.0023,0.0045,0.0042,0.01044,0.000925,41.81,825.25,49.07,60.82,505.64,23.25,37.57,25.82,802,18.56
11/21/2013,0.012,0.199,0.0117,0.0086,-0.0039,0.04548,0.0071,41.76,788.05,49.03,60.55,503.54,23.15,37.4,25.88,764.9,18.61
11/20/2013,-0.0092,-0.012,-0.0027,0.0093,0.0016,-0.0026,-0.00025,41.63,661.24,48.82,60.32,505.52,23.24,37.08,25.58,638,18.39
11/19/2013,0.0022,-0.1779,-0.0062,-0.0124,-0.0035,-0.03956,-0.004975,41.77,668.91,48.86,59.95,504.71,23.21,36.74,25.65,645.7,18.56
11/18/2013,-0.0123,0.4867,-0.0019,-0.0169,0.0103,0.09318,-0.0052,41.81,808.69,49.10,60.49,506.48,23.29,37.2,25.81,785.4,18.52
11/15/2013,-0.0058,0.0012,-0.0019,-0.0047,0.007,-0.00084,-0.00135,41.8,456.95,48.91,60.89,501.34,23.05,37.84,25.86,433.9,18.75
11/14/2013,0.0145,-0.0033,0.0027,-0.0037,0.0035,0.00274,0.00425,41.75,456.29,48.80,60.91,497.85,22.89,38.02,25.91,433.4,18.86
11/13/2013,0.0011,0.1442,0.0205,0.0214,-0.0031,0.03682,0.009975,41.4,457.71,48.65,60.97,496.12,22.81,38.16,25.84,434.9,18.59
11/12/2013,0.0016,0.047,0.0012,-0.0061,-0.0068,0.00738,-0.002525,41.45,402.88,48.20,60.24,497.65,22.88,37.36,25.32,380,18.57
11/11/2013,-0.0027,0.0793,-0.0055,-0.005,0.005,0.01422,-0.00205,41.58,386.04,48.33,60.63,501.08,23.04,37.59,25.29,363,18.54
11/8/2013,0.0158,0.1465,0.0083,0.0075,-0.0025,0.03512,0.007275,41.51,377.92,48.35,60.70,498.61,22.92,37.78,25.43,355,18.59
11/7/2013,-0.0161,0.1725,-0.0145,-0.0178,-0.0053,0.02376,-0.013425,41.28,332.58,48.20,60.48,499.86,22.98,37.5,25.22,309.6,18.3
11/6/2013,-0.0091,0.0509,0.0012,0.042,0.0055,0.0181,0.0099,41.7,287.20,48.69,61.28,502.52,23.1,38.18,25.59,264.1,18.6
11/5/2013,-0.0021,0.0552,-0.0047,0.0195,0.0055,0.01468,0.00455,41.75,274.28,48.54,59.62,499.79,22.98,36.64,25.56,251.3,18.77
11/4/2013,0.0129,0.0632,-0.0008,0.0118,0,0.01742,0.005975,41.66,261.05,48.53,58.79,497.07,22.85,35.94,25.68,238.2,18.81
11/1/2013,-0.0054,0.0107,-0.0035,0.0031,-0.0007,0.00084,-0.001625,41.42,236.25,48.55,58.37,497.08,22.85,35.52,25.7,213.4,18.57
10/31/2013,-0.0043,0.0152,0,-0.0037,-0.0033,0.00078,-0.002825,41.54,234.07,48.66,58.28,497.41,22.87,35.41,25.79,211.2,18.67
10/30/2013,0.0163,-0.037,-0.0054,0.0006,0.004,-0.0043,0.003875,41.7,230.95,48.74,58.49,499.07,22.95,35.54,25.79,208,18.75
10/29/2013,-0.0248,0.044,0.0209,-0.0014,0.0012,0.00798,-0.001025,41.3,238.85,48.78,58.37,497.08,22.85,35.52,25.93,216,18.45
10/25/2013,-0.0116,-0.044,-0.0101,0.0596,-0.0008,-0.00138,0.009275,41.8,220.92,48.42,58.75,500.75,23.02,35.73,25.4,197.9,18.78
10/24/2013,0.0133,-0.0921,-0.0058,-0.0012,-0.0057,-0.0183,0.00015,42.04,230.04,48.70,56.76,501.17,23.04,33.72,25.66,207,19
10/23/2013,0.0097,0.1231,0.0242,-0.0237,0.007,0.02806,0.0043,41.92,251.17,48.98,56.93,504.05,23.17,33.76,25.81,228,18.75
10/22/2013,-0.0027,0.053,0.0036,-0.0117,-0.002,0.00804,-0.0032,41.58,226.01,48.21,57.59,500.57,23.01,34.58,25.2,203,18.57
10/21/2013,0.0248,0.0359,-0.0079,0.0009,0.0015,0.01104,0.004825,41.68,215.86,48.17,58.05,501.57,23.06,34.99,25.11,192.8,18.62
10/18/2013,0.0083,0.0678,0.138,0.0011,0.0025,0.04354,0.037475,41.2,191.33,48.34,57.99,500.83,23.03,34.96,25.31,168.3,18.17
10/17/2013,0.0067,0.0312,-0.0102,0.0081,0.0013,0.00742,0.001475,40.99,180.57,45.21,57.89,499.59,22.97,34.92,22.24,157.6,18.02
10/16/2013,0.0051,-0.0333,0.0181,0.0043,0.0065,0.00014,0.0085,40.84,175.74,45.41,57.58,498.96,22.94,34.64,22.47,152.8,17.9
10/15/2013,0.0051,0.0444,0.0068,0.0012,0.0043,0.01236,0.00435,40.6,180.89,44.86,57.28,495.72,22.79,34.49,22.07,158.1,17.81
10/14/2013,0.0068,0.026,0.0046,0.0094,-0.0018,0.009,0.00475,40.42,174.10,44.62,57.15,493.62,22.7,34.45,21.92,151.4,17.72
10/11/2013,0.0063,-0.0022,0.0041,0.011,-0.0006,0.00372,0.0052,40.34,162.84,44.56,56.87,494.53,22.74,34.13,21.82,140.1,17.6
10/10/2013,0.0063,0.0065,0.0145,0.0209,-0.0117,0.0073,0.0075,40.24,163.15,44.48,56.51,494.81,22.75,33.76,21.73,140.4,17.49
10/9/2013,0.0116,0.0221,0.0028,0.0018,-0.0031,0.00704,0.003275,40.4,162.52,44.44,56.09,500.67,23.02,33.07,21.42,139.5,17.38
10/8/2013,-0.0138,0.0051,-0.0139,-0.0087,0.0035,-0.00556,-0.008225,40.27,159.59,44.45,56.10,502.22,23.09,33.01,21.36,136.5,17.18
10/7/2013,0.0099,-0.0145,-0.0078,-0.0171,0.006,-0.0047,-0.00225,40.43,158.81,44.67,56.31,500.47,23.01,33.3,21.66,135.8,17.42
10/4/2013,-0.0006,0.0445,-0.0041,0.0006,0.0106,0.0102,0.001625,40.12,159.67,44.70,56.75,497.50,22.87,33.88,21.83,136.8,17.25
10/3/2013,-0.0126,0.065,-0.0135,-0.0018,-0.0042,0.00658,-0.008025,39.89,153.63,44.55,56.49,492.30,22.63,33.86,21.92,131,17.26
10/2/2013,0.0029,-0.1233,0.0009,0.0101,0.0044,-0.021,0.004575,40.21,145.73,44.95,56.65,494.39,22.73,33.92,22.22,123,17.48
10/1/2013,0.0235,-0.0113,0.0128,0.009,-0.0008,0.00664,0.011125,40.06,162.93,44.83,56.21,492.24,22.63,33.58,22.2,140.3,17.43
9/30/2013,-0.0122,-0.0138,-0.0005,0.0003,0.0124,-0.00276,0,39.68,164.55,44.57,55.93,492.63,22.65,33.28,21.92,141.9,17.03
9/27/2013,-0.0069,0.0133,-0.0023,0.0153,0.0031,0.0045,0.0023,39.61,161.27,44.30,55.64,486.61,22.37,33.27,21.93,138.9,17.24
9/26/2013,0.0093,0.0156,0.0014,0.008,-0.0023,0.0064,0.0041,39.66,159.40,44.28,55.07,485.11,22.3,32.77,21.98,137.1,17.36
9/25/2013,-0.0155,0.0016,-0.0108,0.0018,0.007,-0.00318,-0.004375,39.55,157.35,44.30,54.86,486.22,22.35,32.51,21.95,135,17.2
9/24/2013,-0.0029,0.0103,0.0005,-0.0089,0.0078,0.00136,-0.000875,39.67,157.00,44.39,54.65,482.82,22.2,32.45,22.19,134.8,17.47
9/23/2013,0.0497,-0.0045,-0.0186,-0.0015,0.004,0.00582,0.0084,39.55,155.43,44.21,54.77,479.09,22.03,32.74,22.18,133.4,17.52
9/20/2013,-0.0107,-0.0092,0.0053,-0.0253,0.0023,-0.00752,-0.0071,38.63,155.74,44.54,54.73,477.19,21.94,32.79,22.6,133.8,16.69
9/19/2013,0.0163,-0.0382,-0.0053,0.0096,0.0039,-0.00274,0.006125,38.76,156.99,44.37,55.53,476.09,21.89,33.64,22.48,135.1,16.87
9/18/2013,0.0209,0.0091,0.0194,0.0118,-0.0073,0.01078,0.0112,38.41,162.21,44.41,55.13,474.26,21.81,33.32,22.6,140.4,16.6
9/17/2013,0.0112,-0.0019,-0.0023,0.004,0.0045,0.0031,0.00435,38.22,161.06,44.13,54.89,477.73,21.96,32.93,22.17,139.1,16.26
9/16/2013,-0.0313,0.0081,-0.0013,-0.007,-0.0018,-0.00666,-0.01035,37.95,161.27,44.09,54.67,475.57,21.87,32.8,22.22,139.4,16.08
9/13/2013,-0.0166,0.0094,-0.0045,0.0104,0.0017,0.00008,-0.00225,38.5,162.60,44.15,54.93,476.42,21.9,33.03,22.25,140.7,16.6
9/12/2013,0.0108,-0.0194,-0.0036,-0.0015,-0.0017,-0.00308,0.001,38.75,161.27,44.22,54.56,475.59,21.87,32.69,22.35,139.4,16.88
9/11/2013,-0.0549,0.0715,0.0085,0.0108,0.0039,0.00796,-0.007925,38.6,164.00,44.33,54.64,476.40,21.9,32.74,22.43,142.1,16.7
9/10/2013,-0.0227,-0.0036,0.0009,0.0231,0.0093,0.0014,0.00265,39.49,154.42,44.06,54.21,474.53,21.82,32.39,22.24,132.6,17.67
9/9/2013,0.0163,0.0537,0.0095,0.0164,-0.0206,0.01506,0.0054,39.7,154.72,43.84,53.28,470.16,21.62,31.66,22.22,133.1,18.08
9/6/2013,0.0057,-0.0637,0,-0.0026,0.0052,-0.01108,0.002075,39.86,143.97,44.08,53.22,480.03,22.07,31.15,22.01,121.9,17.79
9/5/2013,-0.0067,-0.0174,0.0092,0.001,0.013,-0.00018,0.004125,39.65,152.16,43.97,53.19,477.57,21.96,31.23,22.01,130.2,17.69
