Date,AAPL,Bitcoin,GOOGL,MSFT,VNINDEX,Average Total,Average (Bitcoin Excluded),,,
6/1/2018,0.018,0.0038,0.0318,0.0197,0.0223,0.01912,0.02295,,,
5/31/2018,-0.0034,0.0139,0.021,-0.0011,0.024,0.01088,0.010125,,,
5/30/2018,-0.0021,-0.0091,0.0088,0.0096,-0.0039,0.00066,0.0031,,,
5/29/2018,-0.0036,0.0489,-0.0148,-0.0036,0.0219,0.00976,-2.50E-05,,,
5/25/2018,0.0023,-0.0152,-0.0013,0.0005,-0.0223,-0.0072,-0.0052,,,
5/24/2018,-0.0011,0.0107,-0.0006,-0.0035,-0.0031,0.00048,-0.002075,,,
5/23/2018,0.0064,-0.0617,0.0099,0.0119,0.0031,-0.00608,0.007825,,,
5/22/2018,-0.0026,-0.0473,-0.0079,-0.001,-0.0286,-0.01748,-0.010025,,,
5/21/2018,0.0071,-0.0147,0.0135,0.0129,-0.0246,-0.00116,0.002225,,,
5/18/2018,-0.0036,0.0227,-0.0107,0.0019,0.0096,0.00398,-0.0007,,,
5/17/2018,-0.0064,-0.0337,-0.0026,-0.01,-0.0227,-0.01508,-0.010425,,,
5/16/2018,0.0094,-0.0156,-0.0007,-0.0017,-0.0176,-0.00524,-0.00265,,,
5/15/2018,-0.0091,-0.0227,-0.0197,-0.0072,0.0061,-0.01052,-0.007475,,,
5/14/2018,-0.0023,-0.0022,0.0029,0.0034,0.0212,0.0046,0.0063,,,
5/11/2018,-0.0076,-0.0684,-0.0018,-0.0021,0.0155,-0.01288,0.001,,,
5/10/2018,0.0143,-0.0315,0.0151,0.01,-0.0266,-0.00374,0.0032,,,
5/9/2018,0.0071,0.0133,0.0287,0.0118,-0.0033,0.01152,0.011075,,,
5/8/2018,0.0048,-0.0249,-0.0008,-0.0043,-0.0017,-0.00538,-0.0005,,,
5/7/2018,0.0072,-0.0233,0.008,0.0111,0.0345,0.0075,0.0152,,,
5/4/2018,0.0393,-0.0042,0.0242,0.0116,0.0003,0.01424,0.01885,,,
5/3/2018,0.0018,0.0548,0.0002,0.006,-0.0025,0.01206,0.001375,,,
5/2/2018,0.0442,0.0185,-0.0142,-0.0157,-0.0202,0.00252,-0.001475,,,
4/27/2018,-0.0114,-0.0373,-0.0115,0.0165,0.0052,-0.0077,-0.0003,,,
4/26/2018,0.0034,0.0467,0.0199,0.0211,-0.0332,0.01158,0.0028,,,
4/24/2018,-0.014,0.0773,-0.0477,-0.0234,0.0037,-0.00082,-0.02035,,,
4/23/2018,-0.0029,0.0166,-0.0033,0.0037,-0.0385,-0.00488,-0.01025,,,
4/20/2018,-0.041,0.0695,-0.011,-0.0115,0.023,0.0058,-0.010125,,,
4/19/2018,-0.0283,0.0137,0.013,-0.0034,-0.0386,-0.00872,-0.014325,,,
4/18/2018,-0.0022,0.0341,-0.0037,0.0039,-0.0128,0.00386,-0.0037,,,
4/17/2018,0.0139,-0.02,0.0319,0.0202,0.0042,0.01004,0.01755,,,
4/16/2018,0.0062,-0.0351,0.0097,0.0117,-0.0075,-0.003,0.005025,,,
4/13/2018,0.0034,-0.0049,-0.0012,-0.0053,-0.0135,-0.0043,-0.00415,,,
4/12/2018,0.0097,0.1385,0.0119,0.0187,0.0051,0.03678,0.01135,,,
4/11/2018,-0.0046,0.0156,-0.0112,-0.011,-0.0259,-0.00742,-0.013175,,,
4/10/2018,0.0188,0.0108,0.0163,0.0232,-0.0052,0.01278,0.013275,,,
4/9/2018,0.01,-0.0354,0.0099,0.006,0.0036,-0.00118,0.007375,,,
4/6/2018,-0.0257,-0.0233,-0.0219,-0.0233,0.0057,-0.0177,-0.0163,,,
4/5/2018,0.007,-0.004,0.0027,0.0005,0.0014,0.00152,0.0029,,,
4/4/2018,0.019,-0.0829,0.011,0.0292,0.0027,-0.0042,0.015475,,,
4/3/2018,0.0103,0.0503,0.0059,0.0134,-0.007,0.01458,0.00565,,,
4/2/2018,-0.0067,0.0356,-0.0237,-0.0301,0.0189,-0.0012,-0.0104,,,
3/29/2018,0.0079,-0.1038,0.0318,0.021,-0.0044,-0.0095,0.014075,,,
3/28/2018,-0.0112,0.0196,-0.0018,-0.0009,0.0004,0.00122,-0.003375,,,
3/27/2018,-0.0255,-0.042,-0.0446,-0.046,0.0004,-0.03154,-0.028925,,,
3/26/2018,0.0475,-0.0389,0.0267,0.0757,0.0153,0.02526,0.0413,,,
3/23/2018,-0.0232,0.0218,-0.0253,-0.0291,-0.016,-0.01436,-0.0234,,,
3/22/2018,-0.0142,-0.0202,-0.0373,-0.0291,0.0026,-0.01964,-0.0195,,,
3/21/2018,-0.0226,-0.0008,-0.0016,-0.007,0.0086,-0.00468,-0.00565,,,
3/20/2018,-0.0005,0.0343,-0.0038,0.0026,0.0001,0.00654,-0.0004,,,
3/19/2018,-0.0153,0.0507,-0.0303,-0.0181,0.0079,-0.00102,-0.01395,,,
3/16/2018,-0.0034,0.003,-0.0141,0.0045,0.01,0,-0.00075,,,
3/15/2018,0.0011,0.0066,0.0016,0.0035,0.0006,0.00268,0.0017,,,
3/14/2018,-0.0084,-0.1032,0.0077,-0.0059,0.0042,-0.02112,-0.0006,,,
3/13/2018,-0.0097,0.0019,-0.0223,-0.0244,0.0062,-0.00966,-0.01255,,,
3/12/2018,0.0098,-0.0412,0.0045,0.0024,0.0026,-0.00438,0.004825,,,
3/9/2018,0.0172,-0.0089,0.0278,0.0223,-0.0007,0.01154,0.01665,,,
3/8/2018,0.0107,-0.0609,0.0129,0.0061,0.0107,-0.0041,0.0101,,,
3/7/2018,-0.0093,-0.0723,0.0127,0.0058,-0.0072,-0.01406,0.0005,,,
3/6/2018,-0.0007,-0.0578,0.0057,-0.0034,0.0245,-0.00634,0.006525,,,
3/5/2018,0.0034,-0.0075,0.0098,0.0063,-0.0247,-0.00254,-0.0013,,,
3/2/2018,0.0069,-0.007,0.0119,0.0022,0.0049,0.00378,0.006475,,,
3/1/2018,-0.0175,0.0552,-0.0295,-0.0098,-0.0051,-0.00134,-0.015475,,,
2/28/2018,-0.0016,-0.0246,-0.0122,-0.0046,0.0017,-0.00826,-0.004175,,,
2/27/2018,-0.0031,0.0301,-0.0229,-0.0128,0.0046,-0.00082,-0.00855,,,
2/26/2018,0.0196,0.073,0.014,0.0145,0.0106,0.02634,0.014675,,,
2/23/2018,0.0176,0.0334,0.0164,0.0254,0.0249,0.02354,0.021075,,,
2/22/2018,0.0082,-0.0603,-0.0036,0.0026,-0.0102,-0.01266,-0.00075,,,
2/21/2018,-0.0044,-0.0681,0.0092,-0.0133,0.0259,-0.01014,0.00435,,,
2/13/2018,0.0101,-0.0409,-0.0004,0.0079,0.0172,-0.00122,0.0087,,,
2/12/2018,0.0404,0.1017,0.008,0.0108,0.0377,0.03972,0.024225,,,
2/9/2018,0.008,0.0656,0.0381,0.0373,-0.0189,0.02602,0.016125,,,
2/8/2018,-0.0273,0.075,-0.0451,-0.0513,-0.0166,-0.01306,-0.035075,,,
2/7/2018,-0.0216,-0.0138,-0.0267,-0.0188,0.0286,-0.01046,-0.009625,,,
2/6/2018,0.0419,0.1099,0.0207,0.0378,-0.0354,0.03498,0.01625,,,
2/5/2018,-0.0249,-0.1561,-0.0508,-0.0412,-0.051,-0.0648,-0.041975,,,
2/2/2018,-0.0436,-0.0314,-0.0528,-0.0263,0.0049,-0.02984,-0.02945,,,
2/1/2018,0.0022,-0.1056,-0.0005,-0.0079,-0.0096,-0.02428,-0.00395,,,
1/31/2018,0.0029,0.0098,0.0041,0.0245,-0.0002,0.00822,0.007825,,,
1/30/2018,-0.006,-0.0959,-0.0076,-0.0126,0.0007,-0.02428,-0.006375,,,
1/29/2018,-0.0208,-0.0467,-0.001,-0.0015,-0.0052,-0.01504,-0.007125,,,
1/26/2018,0.0023,-0.0076,0.0046,0.0187,0.01,0.0056,0.0089,,,
1/25/2018,-0.0177,-0.0218,0.0094,0.0056,0.0158,-0.00174,0.003275,,,
1/23/2018,0.0002,0.0035,0.0103,0.0032,0,0.00344,0.003425,,,
1/22/2018,-0.0083,-0.063,0.0182,0.0179,0.0239,-0.00226,0.012925,,,
1/19/2018,-0.0042,0.0298,0.0065,-0.0011,0.0113,0.00846,0.003125,,,
1/18/2018,0.0009,0.0047,-0.0026,-0.0004,0.015,0.00352,0.003225,,,
1/17/2018,0.0163,-0.0149,0.0074,0.0203,-0.0266,0.0005,0.00435,,,
1/16/2018,-0.005,-0.1705,0,-0.014,-0.0005,-0.038,-0.004875,,,
1/12/2018,0.0103,0.026,0.0167,0.0173,0.0019,0.01444,0.01155,,,
1/11/2018,0.0057,-0.1002,0.0016,0.003,0.0097,-0.01604,0.005,,,
1/10/2018,-0.0002,0.0179,-0.0023,-0.0045,0.0044,0.00306,-0.00065,,,
1/9/2018,-0.0002,-0.0132,-0.0013,-0.0007,0.0104,-0.001,0.00205,,,
1/8/2018,-0.0037,-0.0771,0.0036,0.001,0.0101,-0.01322,0.00275,,,
1/5/2018,0.0113,0.1169,0.0131,0.0124,-0.007,0.02934,0.00745,,,
1/4/2018,0.0046,0.0015,0.0038,0.0088,0.014,0.00654,0.0078,,,
1/3/2018,0,0.0273,0.0171,0.0047,0.0099,0.0118,0.007925,,,
1/2/2018,0.0177,0.0974,0.0188,0.0048,0.0117,0.03008,0.01325,,,
12/29/2017,-0.0108,-0.0004,-0.0025,-0.0021,0.0077,-0.00162,-0.001925,,,
12/28/2017,0.0028,-0.066,-0.004,0.0001,0.0085,-0.01172,0.00185,,,
12/27/2017,0.0002,-0.0216,-0.0053,0.0036,0.0026,-0.0041,0.000275,,,
12/26/2017,-0.0254,0.139,-0.0028,-0.0013,0.008,0.0235,-0.005375,,,
12/22/2017,0,-0.1258,-0.0019,0.0001,0.0066,-0.0242,0.0012,,,
12/21/2017,0.0037,-0.0504,-0.0026,-0.0002,-0.0078,-0.01146,-0.001725,,,
12/20/2017,-0.0009,-0.0606,-0.0057,-0.0036,0.0022,-0.01372,-0.002,,,
12/19/2017,-0.0107,-0.0764,-0.0048,-0.0064,-0.0069,-0.02104,-0.0072,,,
12/18/2017,0.014,-0.0049,0.0121,-0.0054,0.0245,0.00806,0.0113,,,
12/15/2017,0.0102,0.069,0.0138,0.0255,-0.0007,0.02356,0.0122,,,
12/14/2017,-0.0005,0.0111,0.0057,-0.0077,0.0124,0.0042,0.002475,,,
12/13/2017,0.0035,-0.0467,0.0025,-0.0027,-0.0031,-0.0093,0.00005,,,
12/12/2017,-0.0058,0.021,-0.003,0.0041,0.0107,0.0054,0.0015,,,
12/11/2017,0.0196,0.1111,0.0025,0.0127,-0.0242,0.02434,0.00265,,,
12/8/2017,0.0002,-0.0476,0.0046,0.0202,0.0016,-0.0042,0.00665,,,
12/7/2017,0.0019,0.2255,0.0114,-0.0035,-0.0095,0.04516,7.50E-05,,,
12/6/2017,-0.0038,0.1785,0.0129,0.0146,-0.0059,0.03926,0.00445,,,
12/5/2017,-0.0009,0.0037,0.0077,0.0063,-0.0172,-0.00008,-0.001025,,,
12/4/2017,-0.0072,0.0336,-0.0129,-0.0377,0.0101,-0.00282,-0.011925,,,
12/1/2017,-0.0047,0.092,-0.0108,0.0011,0.0109,0.0177,-0.000875,,,
11/30/2017,0.0139,0.0111,-0.0012,0.01,-0.0023,0.0063,0.0051,,,
11/29/2017,-0.0208,-0.0069,-0.0243,-0.0181,0.0116,-0.0117,-0.0129,,,
11/28/2017,-0.0057,0.0178,-0.0082,0.012,0.0028,0.00374,0.000225,,,
11/27/2017,-0.005,0.0445,0.0146,0.0073,0.0032,0.01292,0.005025,,,
11/24/2017,0,0.0234,0.0044,0.0018,0.002,0.00632,0.00205,,,
11/22/2017,0.0106,0.0166,0.0015,-0.0073,0.0156,0.0074,0.0051,,,
11/21/2017,0.0186,-0.0176,0.0153,0.0144,0.0163,0.0094,0.01615,,,
11/20/2017,-0.0012,0.0251,-0.0012,0.0016,0.0144,0.00774,0.0034,,,
11/17/2017,-0.0054,-0.0196,-0.012,-0.0096,-0.0024,-0.0098,-0.00735,,,
11/16/2017,0.0118,0.0783,0.0116,0.0027,0.0116,0.0232,0.009425,,,
11/15/2017,-0.0133,0.104,-0.005,-0.0127,0.0019,0.01498,-0.007275,,,
11/14/2017,-0.0149,0.0114,0.0004,0.0014,0.0018,0.00002,-0.002825,,,
11/13/2017,-0.0041,0.1096,-0.0029,0.0007,0.0128,0.02322,0.001625,,,
11/10/2017,-0.0068,-0.0791,-0.0034,-0.0026,0.0091,-0.01656,-0.000925,,,
11/9/2017,-0.002,-0.0423,-0.0098,-0.0056,0.0008,-0.01178,-0.00415,,,
11/8/2017,0.0082,0.0481,0.0055,0.0034,0.011,0.01524,0.007025,,,
11/7/2017,0.0032,0.0206,0.0094,-0.0024,0.0015,0.00646,0.002925,,,
11/6/2017,0.0102,-0.0582,-0.007,0.0039,0.0064,-0.00894,0.003375,,,
11/3/2017,0.0259,0.0181,0.0067,0.0011,0.0128,0.01292,0.011625,,,
11/2/2017,0.0074,0.0426,0.0004,0.0105,-0.0114,0.0099,0.001725,,,
11/1/2017,-0.0128,0.0444,0.0093,0,0.0065,0.00948,0.00075,,,
10/31/2017,0.0139,0.0534,-0.0002,-0.0085,-0.0094,0.00984,-0.00105,,,
10/30/2017,0.0226,-0.0038,-0.0004,0.001,0.0057,0.00502,0.007225,,,
10/27/2017,0.0358,-0.0209,0.0426,0.0641,0.0124,0.0268,0.038725,,,
10/26/2017,0.0064,0.0268,0,0.0017,-0.0007,0.00684,0.00185,,,
10/25/2017,-0.0043,0.0401,0.003,-0.0029,0.0066,0.0085,0.0006,,,
10/24/2017,0.0059,-0.0662,0.0028,0.0004,0.0063,-0.01016,0.00385,,,
10/23/2017,-0.0005,-0.0132,-0.0193,0.0003,-0.0082,-0.00818,-0.006925,,,
10/20/2017,0.0018,0.0517,0.0032,0.0116,-0.0025,0.01316,0.003525,,,
10/19/2017,-0.0238,0.022,-0.0109,0.0039,0.0015,-0.00146,-0.007325,,,
10/18/2017,-0.0045,-0.0041,0.0018,0.0003,-0.0007,-0.00144,-0.000775,,,
10/17/2017,0.0038,-0.0279,0.0016,-0.0008,0.0108,-0.0025,0.00385,,,
10/16/2017,0.0183,0.0125,0.0016,0.0021,-0.0019,0.00652,0.005025,,,
10/13/2017,0.0064,0.0377,0.0022,0.0048,0.0062,0.01146,0.0049,,,
10/12/2017,-0.0036,0.1261,0,0.0092,0.0024,0.02682,0.002,,,
10/11/2017,0.0041,0.0128,0.018,0.0017,0.0041,0.00814,0.006975,,,
10/10/2017,0.0005,-0.003,-0.0046,0,0.0021,-0.001,-0.0005,,,
10/9/2017,0.0033,0.0359,-0.0012,0.0038,0.0014,0.00864,0.001825,,,
10/6/2017,-0.0005,0.0117,0.0085,0.0004,0.0032,0.00466,0.0029,,,
10/5/2017,0.0125,0.0244,0.019,0.0171,-0.0005,0.0145,0.012025,,,
10/4/2017,-0.0065,-0.0221,-0.0053,0.0058,0.0096,-0.0037,0.0009,,,
10/3/2017,0.0044,-0.0198,0.0048,-0.0047,-0.0053,-0.00412,-0.0002,,,
10/2/2017,-0.0021,-0.0004,-0.0066,0.0016,-0.0027,-0.00204,-0.00245,,,
9/29/2017,0.0055,-0.0054,0.0093,0.0084,-0.0005,0.00346,0.005675,,,
9/28/2017,-0.0062,-0.0039,0.0052,0.0003,0.0013,-0.00066,0.00015,,,
9/27/2017,0.0073,0.0821,0.0239,0.0081,-0.002,0.02388,0.009325,,,
9/26/2017,0.017,-0.0102,0.0034,0,-0.0003,0.00198,0.005025,,,
9/25/2017,-0.0087,0.0723,-0.0095,-0.0155,-0.0019,0.00734,-0.0089,,,
9/22/2017,-0.0099,-0.0045,-0.0046,0.0027,0.004,-0.00246,-0.00195,,,
9/21/2017,-0.0172,-0.0682,0,-0.0097,-0.0024,-0.0195,-0.007325,,,
9/20/2017,-0.0166,-0.0066,0.0115,-0.0066,-0.0001,-0.00368,-0.00295,,,
9/19/2017,0.0003,-0.0469,0.0075,0.0037,-0.0024,-0.00756,0.002275,,,
9/18/2017,-0.0075,0.1113,-0.0058,-0.002,0.0025,0.0197,-0.0032,,,
9/15/2017,0.0101,0.1451,-0.0053,0.0072,-0.0006,0.0313,0.00285,,,
9/14/2017,-0.0085,-0.1621,-0.0107,-0.0059,0.0044,-0.03656,-0.005175,,,
9/13/2017,-0.0077,-0.0694,0.004,0.0071,0.0036,-0.01248,0.00175,,,
9/12/2017,-0.004,-0.014,0.0036,-0.0011,0.0031,-0.00248,0.0004,,,
9/11/2017,0.0182,-0.0066,0.0019,0.0105,-0.0047,0.00386,0.006475,,,
9/8/2017,-0.0161,-0.0667,-0.0088,-0.0048,0.0056,-0.01816,-0.006025,,,
9/7/2017,-0.0042,0.0037,0.0083,0.0128,0.004,0.00492,0.005225,,,
9/6/2017,-0.001,0.0475,0.0006,-0.0029,0.0016,0.00916,-0.000425,,,
9/5/2017,-0.0119,0.0332,-0.0111,-0.0045,0.0045,0.00204,-0.00575,,,
9/1/2017,0.0002,0.0394,-0.0034,-0.0111,0.0076,0.00654,-0.001675,,,
8/31/2017,0.0039,0.0332,0.0123,0.0103,0.0053,0.013,0.00795,,,
8/30/2017,0.0027,-0.0031,0.0083,0.0131,0.006,0.0054,0.007525,,,
8/29/2017,0.0089,0.0471,0.0082,0.003,-0.0042,0.0126,0.003975,,,
8/28/2017,0.01,0.0103,-0.0024,0.0001,0.0073,0.00506,0.00375,,,
8/25/2017,0.0038,0.0107,-0.0068,0.0018,0.0024,0.00238,0.0003,,,
8/24/2017,-0.0043,0.0428,-0.0062,-0.0004,0.0049,0.00736,-0.0015,,,
8/23/2017,0.001,0.0126,0.0023,-0.006,0.0062,0.00322,0.000875,,,
8/22/2017,0.0165,0.0211,0.0213,0.014,-0.0098,0.01262,0.0105,,,
8/21/2017,-0.002,-0.0151,-0.0058,-0.0047,-0.0002,-0.00556,-0.003175,,,
8/18/2017,-0.0023,-0.0406,-0.0015,0.0012,0.0018,-0.00828,-0.0002,,,
8/17/2017,-0.0191,-0.0247,-0.0176,-0.017,-0.0077,-0.01722,-0.01535,,,
8/16/2017,-0.004,0.0542,0.0066,0.0059,0.0033,0.0132,0.00295,,,
8/15/2017,0.011,-0.0384,-0.0011,-0.005,-0.0066,-0.00802,-0.000425,,,
8/14/2017,0.015,0.0653,0.0097,0.015,0.0053,0.02206,0.01125,,,
8/11/2017,0.0139,0.0668,0.0069,0.0153,-0.0017,0.02024,0.0086,,,
8/10/2017,-0.0358,0.023,-0.0174,-0.0146,-0.0003,-0.00902,-0.017025,,,
8/9/2017,0.0062,-0.0235,-0.0044,-0.0044,-0.0226,-0.00974,-0.0063,,,
8/8/2017,0.0081,0.0081,-0.0017,0.0054,-0.0018,0.00362,0.0025,,,
8/7/2017,0.0153,0.0526,0,-0.0039,0.0055,0.0139,0.004225,,,
8/4/2017,0.0054,0.0244,0.0057,0.0073,0.0002,0.0086,0.00465,,,
8/3/2017,-0.0099,0.0329,-0.0076,-0.0015,0.0029,0.00336,-0.004025,,,
8/2/2017,0.0472,-0.0096,0.0011,-0.0044,-0.0007,0.00672,0.0108,,,
8/1/2017,0.0089,-0.0473,0.0013,-0.0017,0.0042,-0.00692,0.003175,,,
7/31/2017,-0.0054,0.0422,-0.0136,-0.0047,0.0083,0.00536,-0.00385,,,
7/28/2017,-0.0069,0.0427,0.0061,-0.0016,0.0072,0.0095,0.0012,,,
7/27/2017,-0.019,0.0518,-0.0133,-0.012,-0.0031,0.00088,-0.01185,,,
7/26/2017,0.0047,-0.009,-0.0037,-0.0019,0.0086,-0.00026,0.001925,,,
7/25/2017,0.0045,-0.0654,-0.0294,0.008,0.0099,-0.01448,-0.00175,,,
7/24/2017,0.012,0.0025,0.0046,-0.0026,-0.0028,0.00274,0.0028,,,
7/21/2017,-0.0005,-0.0666,0.0016,-0.0058,-0.0085,-0.01596,-0.0033,,,
7/20/2017,-0.0045,0.2556,-0.0006,0.0049,-0.0037,0.05034,-0.000975,,,
7/19/2017,0.0064,-0.0162,0.0059,0.0076,0.005,0.00174,0.006225,,,
7/18/2017,0.0035,0.0389,0.0113,-0.0007,-0.0018,0.01024,0.003075,,,
7/17/2017,0.0035,0.1668,-0.001,0.0078,-0.0112,0.03318,-0.000225,,,
7/14/2017,0.0087,-0.0543,0.0085,0.0141,-0.0009,-0.00478,0.0076,,,
7/13/2017,0.0137,-0.0169,0.0012,0.0087,0.0053,0.0024,0.007225,,,
7/12/2017,0.0016,0.0339,0.0147,0.0166,0.0063,0.01462,0.0098,,,
7/11/2017,0.003,-0.0084,0.0027,0.0001,0.0037,0.00022,0.002375,,,
7/10/2017,0.0061,-0.0667,0.0108,0.0075,-0.0118,-0.01082,0.00315,,,
7/7/2017,0.0104,-0.0384,0.0142,0.013,-0.0088,-0.00192,0.0072,,,
7/6/2017,-0.0094,-0.0052,-0.0049,-0.0074,0.0056,-0.00426,-0.004025,,,
7/5/2017,0.0039,0.004,0.0139,0.0133,0.0036,0.00774,0.008675,,,
7/3/2017,-0.0036,0.0142,-0.011,-0.011,0.0031,-0.00166,-0.005625,,,
6/30/2017,0.0025,-0.0304,-0.0087,0.0064,0.0061,-0.00482,0.001575,,,
6/29/2017,-0.0148,-0.0075,-0.0241,-0.0188,0.0035,-0.01234,-0.01355,,,
6/28/2017,0.0148,-0.0023,0.0137,0.0085,0.002,0.00734,0.00975,,,
6/27/2017,-0.0143,0.0563,-0.0247,-0.0187,-0.0065,-0.00158,-0.01605,,,
6/26/2017,-0.0033,-0.0376,-0.0142,-0.0095,0.0046,-0.012,-0.0056,,,
6/23/2017,0.0044,-0.0046,0.0096,0.0135,0.0035,0.00528,0.00775,,,
6/22/2017,-0.0016,0.0169,-0.002,-0.0001,-0.0014,0.00236,-0.001275,,,
6/21/2017,0.0061,-0.0279,0.0099,0.0051,-0.0008,-0.00152,0.005075,,,
6/20/2017,-0.0093,0.0526,-0.0064,-0.0135,0.0015,0.00498,-0.006925,,,
6/19/2017,0.0287,0.0304,0.0173,0.0124,0.0073,0.01922,0.016425,,,
6/16/2017,-0.0139,0.0271,-0.0017,0.0014,0.0009,0.00276,-0.003325,,,
6/15/2017,-0.0061,-0.0101,-0.0081,-0.0053,-0.0003,-0.00598,-0.00495,,,
6/14/2017,-0.0098,-0.0906,-0.0025,-0.0054,0.0051,-0.02064,-0.00315,,,
6/13/2017,0.0083,0.0212,0.0089,0.0125,0.0077,0.01172,0.00935,,,
6/12/2017,-0.0239,-0.1065,-0.0087,-0.0077,0.0018,-0.029,-0.009625,,,
6/9/2017,-0.039,0.0045,-0.0339,-0.0227,-0.0005,-0.01832,-0.024025,,,
6/8/2017,-0.0023,0.0399,0.0026,-0.0061,-0.0044,0.00594,-0.00255,,,
6/7/2017,0.006,-0.0624,0.005,-0.0018,0.0029,-0.01006,0.003025,,,
6/6/2017,0.0034,0.0612,-0.0072,0.0033,0.0105,0.01424,0.0025,,,
6/5/2017,-0.0098,0.0717,0.0076,0.0072,0.0063,0.0166,0.002825,,,
6/2/2017,0.0146,0.0331,0.0081,0.0237,-0.004,0.0151,0.0106,,,
6/1/2017,0.0029,0.0475,0.0012,0.0037,0.0054,0.01214,0.0033,,,
5/31/2017,-0.006,0.0505,-0.0092,-0.0081,-0.0005,0.00534,-0.00595,,,
5/30/2017,0.0005,-0.0376,0.003,0.0064,-0.0108,-0.0077,-0.000225,,,
5/26/2017,-0.0018,-0.027,0.0014,0.0049,0.002,-0.0041,0.001625,,,
5/25/2017,0.0034,-0.0565,0.0145,0.0124,-0.0011,-0.00546,0.0073,,,
5/24/2017,-0.0029,0.076,0.0072,0.0013,0.0024,0.0168,0.002,,,
5/23/2017,-0.0013,0.0697,0.0068,0.0034,-0.0043,0.01486,0.00115,,,
5/22/2017,0.006,0.0392,0.0098,0.0112,0.014,0.01604,0.01025,,,
5/19/2017,0.0037,0.0431,0.0044,-0.0003,0.0094,0.01206,0.0043,,,
5/18/2017,0.0152,0.0442,0.0087,0.0034,-0.0003,0.01424,0.00675,,,
5/17/2017,-0.0337,0.0416,-0.0232,-0.0278,0.003,-0.00802,-0.020425,,,
5/16/2017,-0.0013,0.0119,0.0056,0.0143,-0.0004,0.00602,0.00455,,,
5/15/2017,-0.0026,-0.0359,0.0042,0.0007,0,-0.00672,0.000575,,,
5/12/2017,0.0138,-0.0731,-0.0006,-0.0012,0.0005,-0.01212,0.003125,,,
5/11/2017,0.0047,0.0382,0.001,-0.0123,0.0009,0.0065,-0.001425,,,
5/10/2017,-0.0049,0.0323,-0.0021,0.0039,0.003,0.00644,-2.50E-05,,,
5/9/2017,0.0065,0.0198,-0.0019,0.0015,0.0045,0.00608,0.00265,,,
5/8/2017,0.0271,0.0708,0.0088,-0.0009,-0.0016,0.02084,0.00835,,,
5/5/2017,0.0167,-0.0059,-0.0048,0.0028,-0.0028,0.0012,0.002975,,,
5/4/2017,-0.0038,0.021,0.0067,-0.0039,0.0034,0.00468,0.0006,,,
5/3/2017,-0.003,0.0274,0.0122,-0.0032,0.0025,0.00718,0.002125,,,
4/28/2017,-0.0011,-0.0025,0.0372,0.0028,0.0017,0.00762,0.01015,,,
4/27/2017,0.0008,0.036,0.0025,0.0065,0.0091,0.01098,0.004725,,,
4/26/2017,-0.0058,0.0177,0.0005,-0.0013,0.0035,0.00292,-0.000775,,,
4/25/2017,0.0061,0.0129,0.0111,0.0058,-0.0026,0.00666,0.0051,,,
4/24/2017,0.0096,-0.0008,0.0233,0.017,-0.0042,0.00898,0.011425,,,
4/21/2017,-0.0011,0.0093,-0.0012,0.0137,-0.0004,0.00406,0.00275,,,
4/20/2017,0.0125,0.0188,0.004,0.0071,-0.0057,0.00734,0.004475,,,
4/19/2017,-0.0037,0.0076,0.003,-0.0054,0.0026,0.00082,-0.000875,,,
4/18/2017,-0.0045,0.0101,-0.0014,-0.0014,0.0058,0.00172,-0.000375,,,
4/17/2017,0.0057,0.0146,0.0179,0.0082,-0.0106,0.00716,0.0053,,,
4/13/2017,-0.0054,-0.03,-0.0014,-0.0043,-0.0017,-0.00856,-0.0032,,,
4/12/2017,0.0011,-0.0067,0.0019,-0.0038,-0.0079,-0.00308,-0.002175,,,
4/11/2017,-0.0106,0.0116,-0.0024,-0.0008,0.002,-0.00004,-0.00295,,,
4/10/2017,-0.0014,0.002,-0.0002,-0.0023,0.0026,0.00014,-0.000325,,,
4/7/2017,-0.0019,0.0015,-0.0036,-0.0008,0.0065,0.00034,5.00E-05,,,
4/5/2017,-0.005,-0.0104,-0.0042,-0.0026,-0.0013,-0.0047,-0.003275,,,
4/4/2017,0.0075,-0.005,-0.0049,0.0027,0.0024,0.00054,0.001925,,,
4/3/2017,0.0003,0.0457,0.0106,-0.0047,0.0001,0.0104,0.001575,,,
3/31/2017,-0.0019,0.0397,-0.0019,0.0023,-0.0021,0.00722,-0.0009,,,
3/30/2017,-0.0014,-0.0038,-0.0005,0.0037,0.0047,0.00054,0.001625,,,
3/29/2017,0.0022,-0.0024,0.0109,0.0028,0.0017,0.00304,0.0044,,,
3/28/2017,0.0207,-0.0007,0.0024,0.0029,-0.0059,0.00388,0.005025,,,
3/27/2017,0.0017,0.0781,0.0041,0.0018,0.0019,0.01752,0.002375,,,
3/24/2017,-0.002,-0.0921,-0.0052,0.0017,0.0036,-0.0188,-0.000475,,,
3/23/2017,-0.0034,-0.0093,-0.012,-0.0025,0.0093,-0.00358,-0.00215,,,
3/22/2017,0.0112,-0.0683,-0.0005,0.0128,-0.0045,-0.00986,0.00475,,,
3/21/2017,-0.0116,0.0704,-0.0205,-0.0111,0.0016,0.00576,-0.0104,,,
3/20/2017,0.0106,0.0244,-0.005,0.0009,0.0064,0.00746,0.003225,,,
3/17/2017,-0.0048,-0.0863,0.0028,0.0036,-0.0061,-0.01816,-0.001125,,,
